<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.29	23:30:00	5411.69	5412.62	5378.22	5383.60	5389	0	8
2026.01.29	23:45:00	5383.60	5398.40	5369.85	5371.04	3567	0	40
2026.01.30	01:00:00	5373.86	5448.66	5371.34	5421.67	7341	0	9
2026.01.30	01:15:00	5421.92	5428.41	5387.08	5416.64	7617	0	8
2026.01.30	01:30:00	5416.64	5439.21	5406.85	5438.18	3988	0	8
2026.01.30	01:45:00	5438.18	5447.98	5428.39	5438.41	5223	0	8
2026.01.30	02:00:00	5438.41	5451.02	5431.48	5445.10	5454	0	8
2026.01.30	02:15:00	5445.08	5450.90	5418.93	5426.71	7222	0	8
2026.01.30	02:30:00	5426.71	5436.45	5405.44	5411.54	8079	0	8
2026.01.30	02:45:00	5411.54	5421.11	5389.42	5407.10	5905	0	8
2026.01.30	03:00:00	5407.50	5410.18	5301.91	5310.25	11089	0	8
2026.01.30	03:15:00	5310.26	5363.48	5306.55	5357.13	12183	0	8
2026.01.30	03:30:00	5357.12	5373.00	5344.73	5349.43	8597	0	8
2026.01.30	03:45:00	5349.43	5349.43	5291.43	5301.20	10638	0	8
2026.01.30	04:00:00	5301.22	5312.97	5196.05	5212.30	17087	0	8
2026.01.30	04:15:00	5212.30	5214.74	5112.49	5171.90	29089	0	8
2026.01.30	04:30:00	5171.98	5230.66	5139.26	5216.91	22937	0	8
2026.01.30	04:45:00	5216.95	5246.44	5202.26	5224.73	18280	0	8
2026.01.30	05:00:00	5224.75	5229.63	5167.20	5180.98	14940	0	8
2026.01.30	05:15:00	5181.00	5206.53	5172.59	5199.50	11505	0	8
2026.01.30	05:30:00	5199.50	5221.99	5152.91	5154.54	10895	0	8
2026.01.30	05:45:00	5154.54	5199.68	5150.72	5195.90	9863	0	8
2026.01.30	06:00:00	5195.90	5225.32	5193.80	5214.66	10027	0	8
2026.01.30	06:15:00	5214.66	5231.12	5199.05	5210.48	7677	0	8
2026.01.30	06:30:00	5210.48	5226.68	5202.41	5203.63	7182	0	8
2026.01.30	06:45:00	5203.63	5216.85	5199.72	5214.94	6144	0	8
2026.01.30	07:00:00	5214.58	5225.28	5203.60	5224.78	5540	0	8
2026.01.30	07:15:00	5224.78	5241.73	5223.54	5230.14	6561	0	8
2026.01.30	07:30:00	5230.14	5240.05	5213.17	5232.30	6044	0	8
2026.01.30	07:45:00	5232.30	5235.55	5179.94	5184.90	6094	0	8
2026.01.30	08:00:00	5184.98	5205.29	5174.14	5191.32	7627	0	8
2026.01.30	08:15:00	5191.33	5197.90	5156.58	5157.02	9298	0	8
2026.01.30	08:30:00	5157.02	5180.16	5152.02	5158.05	8902	0	8
2026.01.30	08:45:00	5158.00	5172.03	5144.88	5155.96	12341	0	8
2026.01.30	09:00:00	5155.82	5186.50	5124.09	5174.09	9112	0	9
2026.01.30	09:15:00	5174.12	5185.74	5165.32	5174.74	5125	0	11
2026.01.30	09:30:00	5174.75	5179.06	5117.70	5146.96	10116	0	9
2026.01.30	09:45:00	5146.96	5185.00	5142.86	5181.36	8250	0	8
2026.01.30	10:00:00	5181.34	5181.34	5140.65	5145.94	11910	0	8
2026.01.30	10:15:00	5145.94	5170.87	5132.94	5152.32	8957	0	8
2026.01.30	10:30:00	5152.28	5155.10	5056.10	5096.32	22871	0	9
2026.01.30	10:45:00	5096.32	5128.80	5091.35	5117.23	18226	0	9
2026.01.30	11:00:00	5117.01	5133.28	5013.67	5027.71	18626	0	12
2026.01.30	11:15:00	5028.08	5070.32	5020.85	5028.29	28393	0	8
2026.01.30	11:30:00	5028.13	5068.95	4975.46	4976.58	25640	0	8
2026.01.30	11:45:00	4976.49	5030.04	4941.78	5013.61	33853	0	9
2026.01.30	12:00:00	5013.66	5053.01	5000.78	5038.88	19980	0	8
2026.01.30	12:15:00	5038.92	5076.55	5031.93	5059.67	13620	0	8
2026.01.30	12:30:00	5060.07	5093.00	5055.03	5077.84	11506	0	9
2026.01.30	12:45:00	5077.84	5122.48	5076.32	5119.61	9018	0	8
2026.01.30	13:00:00	5119.61	5126.80	5090.57	5120.47	6985	0	8
2026.01.30	13:15:00	5120.47	5130.19	5105.87	5125.04	5913	0	8
2026.01.30	13:30:00	5125.04	5137.70	5118.18	5120.92	4716	0	8
2026.01.30	13:45:00	5120.98	5144.76	5089.52	5135.99	7791	0	8
2026.01.30	14:00:00	5136.00	5146.15	5121.32	5129.21	8133	0	8
2026.01.30	14:15:00	5129.21	5140.38	5110.04	5119.84	7831	0	8
2026.01.30	14:30:00	5119.84	5136.50	5103.63	5113.99	5732	0	8
2026.01.30	14:45:00	5113.99	5115.45	5054.31	5064.66	20610	0	8
2026.01.30	15:00:00	5064.67	5100.07	5053.83	5076.18	28699	0	8
2026.01.30	15:15:00	5076.17	5076.70	5014.03	5026.83	21065	0	8
2026.01.30	15:30:00	5026.86	5048.66	5010.90	5037.90	21050	0	8
2026.01.30	15:45:00	5037.85	5037.92	4992.13	5019.46	16534	0	8
2026.01.30	16:00:00	5019.44	5073.41	5017.44	5052.88	17701	0	8
2026.01.30	16:15:00	5052.87	5087.57	5040.86	5072.31	14717	0	8
2026.01.30	16:30:00	5072.26	5113.66	5056.18	5081.14	38519	0	8
2026.01.30	16:45:00	5081.11	5097.48	5014.49	5032.98	34813	0	8
2026.01.30	17:00:00	5033.00	5046.13	4980.70	5027.70	38368	0	8
2026.01.30	17:15:00	5027.70	5060.24	5027.12	5045.82	34614	0	8
2026.01.30	17:30:00	5045.74	5074.08	5039.98	5059.27	23325	0	8
2026.01.30	17:45:00	5059.24	5074.44	5038.04	5050.68	21665	0	8
2026.01.30	18:00:00	5050.64	5052.10	5015.96	5030.50	18687	0	8
2026.01.30	18:15:00	5030.52	5035.20	4988.24	4995.31	27794	0	8
2026.01.30	18:30:00	4995.31	5017.27	4959.32	5010.50	33062	0	8
2026.01.30	18:45:00	5010.50	5014.77	4943.04	4985.39	38981	0	8
2026.01.30	19:00:00	4985.40	4986.16	4900.49	4915.44	27017	0	8
2026.01.30	19:15:00	4915.50	4941.06	4898.97	4926.25	40614	0	8
2026.01.30	19:30:00	4926.24	4926.24	4838.91	4859.80	30538	0	8
2026.01.30	19:45:00	4859.80	4878.68	4801.00	4849.69	31712	0	8
2026.01.30	20:00:00	4849.69	4889.68	4787.05	4807.94	34535	0	8
2026.01.30	20:15:00	4808.37	4818.14	4696.02	4742.66	29960	0	8
2026.01.30	20:30:00	4742.94	4786.18	4686.57	4779.34	26090	0	8
2026.01.30	20:45:00	4779.34	4894.10	4773.26	4880.25	28399	0	8
2026.01.30	21:00:00	4880.28	4918.73	4871.42	4889.73	40215	0	8
2026.01.30	21:15:00	4889.74	4901.34	4840.42	4893.19	31013	0	8
2026.01.30	21:30:00	4893.21	4930.51	4881.19	4926.56	21385	0	8
2026.01.30	21:45:00	4926.54	4948.48	4908.28	4932.81	18094	0	8
2026.01.30	22:00:00	4932.81	4933.47	4878.90	4899.54	28555	0	8
2026.01.30	22:15:00	4899.54	4913.80	4880.17	4890.72	21306	0	8
2026.01.30	22:30:00	4890.72	4894.69	4844.02	4861.85	29463	0	8
2026.01.30	22:45:00	4861.84	4879.73	4808.58	4847.82	29081	0	8
2026.01.30	23:00:00	4847.82	4863.68	4831.29	4840.11	13895	0	8
2026.01.30	23:15:00	4840.10	4890.36	4836.72	4874.79	6127	0	8
2026.01.30	23:30:00	4874.72	4882.04	4850.23	4861.00	4481	0	8
2026.01.30	23:45:00	4861.00	4892.89	4856.72	4885.18	4090	0	40
2026.02.02	01:00:00	4809.72	4874.60	4712.41	4741.80	10653	0	8
2026.02.02	01:15:00	4743.58	4764.86	4699.48	4727.77	14214	0	8
2026.02.02	01:30:00	4727.96	4789.56	4715.90	4775.14	11524	0	8
2026.02.02	01:45:00	4775.07	4778.64	4723.28	4742.48	15693	0	8
2026.02.02	02:00:00	4742.59	4845.85	4740.67	4844.98	12642	0	8
2026.02.02	02:15:00	4845.13	4884.87	4827.59	4846.73	15525	0	8
2026.02.02	02:30:00	4846.73	4847.32	4794.98	4803.90	22106	0	8
2026.02.02	02:45:00	4803.94	4808.00	4759.92	4766.68	19828	0	8
2026.02.02	03:00:00	4766.18	4784.64	4583.59	4643.96	28290	0	8
2026.02.02	03:15:00	4643.41	4709.86	4642.12	4697.07	36212	0	8
2026.02.02	03:30:00	4697.07	4740.02	4667.13	4714.81	26835	0	8
2026.02.02	03:45:00	4714.78	4750.15	4704.94	4736.84	23990	0	8
2026.02.02	04:00:00	4736.76	4749.28	4696.20	4731.38	30979	0	8
2026.02.02	04:15:00	4731.36	4746.32	4715.38	4739.91	20683	0	8
2026.02.02	04:30:00	4739.39	4773.16	4735.88	4764.72	15711	0	8
2026.02.02	04:45:00	4764.62	4764.62	4697.40	4711.08	16975	0	8
2026.02.02	05:00:00	4710.82	4728.60	4690.14	4692.42	19093	0	8
2026.02.02	05:15:00	4692.42	4729.43	4662.20	4696.15	17688	0	8
2026.02.02	05:30:00	4696.15	4701.01	4630.38	4666.58	27125	0	8
2026.02.02	05:45:00	4666.01	4694.82	4639.02	4647.14	24625	0	8
2026.02.02	06:00:00	4647.16	4664.29	4603.61	4662.38	25094	0	8
2026.02.02	06:15:00	4662.37	4705.00	4660.69	4671.15	14611	0	8
2026.02.02	06:30:00	4671.20	4699.76	4657.56	4688.72	16413	0	8
2026.02.02	06:45:00	4688.75	4713.90	4671.98	4679.43	14197	0	8
2026.02.02	07:00:00	4679.41	4696.71	4649.72	4662.31	14075	0	8
2026.02.02	07:15:00	4662.27	4674.56	4649.44	4658.65	15095	0	8
2026.02.02	07:30:00	4658.75	4658.79	4572.84	4575.82	30731	0	8
2026.02.02	07:45:00	4575.86	4579.56	4498.42	4549.89	36439	0	8
2026.02.02	08:00:00	4549.86	4574.27	4521.21	4535.20	32406	0	8
2026.02.02	08:15:00	4535.11	4549.61	4433.58	4486.60	38372	0	8
2026.02.02	08:30:00	4486.60	4501.05	4402.68	4452.55	31201	0	8
2026.02.02	08:45:00	4452.45	4523.30	4430.23	4504.21	35607	0	8
2026.02.02	09:00:00	4504.23	4554.59	4483.62	4537.22	17956	0	11
2026.02.02	09:15:00	4537.24	4575.03	4524.04	4560.72	20343	0	8
2026.02.02	09:30:00	4560.72	4592.27	4525.03	4583.31	15471	0	8
2026.02.02	09:45:00	4583.31	4619.10	4581.53	4587.30	13678	0	8
2026.02.02	10:00:00	4587.64	4628.38	4558.33	4610.36	18995	0	8
2026.02.02	10:15:00	4610.23	4649.96	4601.08	4646.50	16691	0	8
2026.02.02	10:30:00	4646.49	4649.97	4607.66	4641.57	13613	0	8
2026.02.02	10:45:00	4641.54	4650.82	4627.36	4640.89	18122	0	8
2026.02.02	11:00:00	4640.82	4657.49	4603.53	4646.69	20616	0	8
2026.02.02	11:15:00	4646.69	4699.93	4626.03	4689.77	18222	0	8
2026.02.02	11:30:00	4689.78	4713.61	4679.37	4688.07	19592	0	8
2026.02.02	11:45:00	4688.05	4731.17	4684.67	4719.56	16078	0	8
2026.02.02	12:00:00	4719.56	4733.76	4703.51	4730.33	19736	0	8
2026.02.02	12:15:00	4730.33	4730.74	4670.58	4682.70	18657	0	8
2026.02.02	12:30:00	4682.70	4698.51	4661.07	4673.49	16666	0	8
2026.02.02	12:45:00	4673.51	4712.08	4657.10	4705.58	13659	0	8
2026.02.02	13:00:00	4705.61	4749.60	4703.63	4749.27	14687	0	8
2026.02.02	13:15:00	4749.27	4760.33	4739.75	4753.12	16059	0	8
2026.02.02	13:30:00	4753.12	4779.01	4747.94	4773.13	15817	0	8
2026.02.02	13:45:00	4773.13	4779.64	4757.10	4765.84	13649	0	8
2026.02.02	14:00:00	4765.84	4776.99	4743.32	4762.94	17478	0	10
2026.02.02	14:15:00	4762.88	4790.38	4759.94	4777.79	13810	0	8
2026.02.02	14:30:00	4777.76	4797.53	4770.28	4797.25	11405	0	8
2026.02.02	14:45:00	4798.00	4812.64	4773.50	4794.12	18824	0	8
2026.02.02	15:00:00	4794.06	4803.86	4720.68	4783.41	34597	0	8
2026.02.02	15:15:00	4783.40	4794.15	4728.25	4739.39	29876	0	8
2026.02.02	15:30:00	4739.37	4742.02	4669.62	4685.68	35754	0	8
2026.02.02	15:45:00	4685.68	4722.46	4684.14	4706.16	29966	0	8
2026.02.02	16:00:00	4706.18	4738.94	4699.44	4726.37	27278	0	8
2026.02.02	16:15:00	4726.37	4729.94	4680.04	4721.64	25266	0	8
2026.02.02	16:30:00	4721.66	4794.58	4709.35	4753.72	46295	0	9
2026.02.02	16:45:00	4753.74	4762.46	4699.76	4719.26	50829	0	8
2026.02.02	17:00:00	4719.26	4745.16	4690.11	4711.69	43073	0	8
2026.02.02	17:15:00	4711.65	4727.90	4673.22	4681.10	39826	0	8
2026.02.02	17:30:00	4681.10	4704.78	4648.98	4675.77	43380	0	8
2026.02.02	17:45:00	4675.76	4678.05	4617.26	4620.27	43298	0	8
2026.02.02	18:00:00	4620.27	4704.66	4596.66	4697.80	41022	0	8
2026.02.02	18:15:00	4697.78	4709.04	4662.58	4671.30	34571	0	8
2026.02.02	18:30:00	4671.26	4688.90	4645.10	4669.34	32701	0	8
2026.02.02	18:45:00	4669.25	4676.96	4649.64	4666.08	26053	0	8
2026.02.02	19:00:00	4666.06	4713.98	4659.93	4708.02	23497	0	8
2026.02.02	19:15:00	4708.02	4713.82	4660.30	4667.84	20183	0	8
2026.02.02	19:30:00	4667.85	4688.17	4656.63	4674.78	14599	0	8
2026.02.02	19:45:00	4674.78	4688.74	4663.11	4674.01	12698	0	8
2026.02.02	20:00:00	4674.01	4674.18	4631.64	4635.95	15136	0	8
2026.02.02	20:15:00	4635.95	4646.89	4618.68	4632.71	17307	0	8
2026.02.02	20:30:00	4633.29	4674.01	4633.29	4657.22	16666	0	8
2026.02.02	20:45:00	4657.25	4672.14	4644.42	4657.81	11914	0	8
2026.02.02	21:00:00	4657.76	4662.06	4637.12	4646.96	13098	0	8
2026.02.02	21:15:00	4646.92	4654.32	4631.02	4643.53	11441	0	8
2026.02.02	21:30:00	4643.53	4699.76	4637.02	4694.80	19002	0	8
2026.02.02	21:45:00	4694.82	4713.09	4676.86	4685.66	25494	0	8
2026.02.02	22:00:00	4685.67	4700.83	4668.91	4692.30	22805	0	8
2026.02.02	22:15:00	4692.34	4692.59	4650.98	4670.40	22447	0	8
2026.02.02	22:30:00	4670.38	4693.19	4656.73	4680.48	18892	0	8
2026.02.02	22:45:00	4680.46	4682.14	4647.68	4653.01	28294	0	8
2026.02.02	23:00:00	4653.01	4676.78	4643.88	4675.12	13261	0	8
2026.02.02	23:15:00	4675.12	4687.20	4660.06	4681.10	12561	0	8
2026.02.02	23:30:00	4681.11	4686.28	4668.14	4669.26	9341	0	8
2026.02.02	23:45:00	4669.29	4672.58	4648.44	4660.98	6586	0	40
2026.02.03	01:00:00	4671.46	4723.65	4666.03	4718.47	13427	0	8
2026.02.03	01:15:00	4718.47	4763.38	4715.95	4738.17	15788	0	8
2026.02.03	01:30:00	4737.98	4751.32	4716.86	4731.62	12148	0	8
2026.02.03	01:45:00	4731.62	4775.82	4729.28	4774.48	11587	0	8
2026.02.03	02:00:00	4774.47	4796.56	4766.12	4787.02	13029	0	8
2026.02.03	02:15:00	4787.02	4829.31	4787.02	4820.25	16629	0	8
2026.02.03	02:30:00	4820.26	4830.87	4813.58	4821.26	12481	0	8
2026.02.03	02:45:00	4821.25	4827.78	4774.18	4780.38	10232	0	8
2026.02.03	03:00:00	4780.68	4830.47	4766.44	4829.46	27793	0	8
2026.02.03	03:15:00	4829.51	4856.14	4823.52	4853.76	24895	0	8
2026.02.03	03:30:00	4853.80	4856.26	4830.43	4845.73	19293	0	8
2026.02.03	03:45:00	4845.75	4850.58	4820.08	4841.70	21287	0	8
2026.02.03	04:00:00	4841.67	4842.12	4789.74	4801.16	20760	0	8
2026.02.03	04:15:00	4801.04	4801.92	4757.75	4772.56	21091	0	8
2026.02.03	04:30:00	4772.55	4787.95	4755.50	4755.52	21347	0	8
2026.02.03	04:45:00	4755.52	4784.79	4745.61	4783.47	22567	0	8
2026.02.03	05:00:00	4783.51	4794.43	4761.89	4768.82	19634	0	8
2026.02.03	05:15:00	4768.82	4779.73	4751.53	4773.51	16947	0	8
2026.02.03	05:30:00	4773.49	4812.36	4770.64	4805.63	14033	0	8
2026.02.03	05:45:00	4805.64	4813.43	4786.86	4809.25	12105	0	8
2026.02.03	06:00:00	4809.26	4825.17	4808.26	4815.74	12597	0	8
2026.02.03	06:15:00	4815.74	4818.97	4801.09	4806.38	11634	0	8
2026.02.03	06:30:00	4806.23	4825.17	4805.68	4820.67	11284	0	8
2026.02.03	06:45:00	4820.67	4825.00	4808.13	4809.15	7210	0	8
2026.02.03	07:00:00	4809.18	4821.56	4808.85	4812.68	7238	0	8
2026.02.03	07:15:00	4812.68	4842.00	4811.90	4839.53	7664	0	8
2026.02.03	07:30:00	4839.52	4839.90	4816.79	4820.86	19921	0	8
2026.02.03	07:45:00	4820.84	4830.64	4813.31	4825.30	12685	0	8
2026.02.03	08:00:00	4825.30	4848.84	4816.58	4843.10	13002	0	8
2026.02.03	08:15:00	4843.10	4875.12	4841.70	4871.48	14367	0	8
2026.02.03	08:30:00	4871.48	4893.64	4868.52	4891.49	14671	0	8
2026.02.03	08:45:00	4891.51	4894.06	4864.68	4881.25	21078	0	8
2026.02.03	09:00:00	4881.26	4893.38	4871.91	4893.24	10335	0	8
2026.02.03	09:15:00	4893.22	4901.80	4879.80	4900.21	10315	0	8
2026.02.03	09:30:00	4900.22	4933.53	4898.74	4921.40	12468	0	8
2026.02.03	09:45:00	4921.40	4927.30	4912.84	4917.26	10298	0	8
2026.02.03	10:00:00	4917.26	4932.42	4898.50	4928.54	11820	0	8
2026.02.03	10:15:00	4928.54	4942.13	4927.60	4936.35	11615	0	8
2026.02.03	10:30:00	4936.35	4950.84	4930.58	4935.75	9585	0	8
2026.02.03	10:45:00	4935.75	4938.92	4911.26	4912.52	9402	0	8
2026.02.03	11:00:00	4912.48	4924.01	4907.74	4916.20	10525	0	8
2026.02.03	11:15:00	4916.18	4916.37	4890.38	4891.26	11932	0	8
2026.02.03	11:30:00	4891.26	4922.30	4884.68	4921.35	11674	0	8
2026.02.03	11:45:00	4921.35	4926.08	4914.98	4916.10	7551	0	8
2026.02.03	12:00:00	4916.10	4930.06	4914.10	4922.98	6587	0	8
2026.02.03	12:15:00	4922.99	4923.06	4913.64	4914.74	6664	0	8
2026.02.03	12:30:00	4914.50	4923.82	4913.80	4919.93	6561	0	8
2026.02.03	12:45:00	4919.93	4924.08	4901.32	4902.32	6431	0	8
2026.02.03	13:00:00	4902.33	4912.62	4889.74	4906.60	8698	0	8
2026.02.03	13:15:00	4906.54	4910.04	4883.97	4901.20	9383	0	8
2026.02.03	13:30:00	4901.21	4919.43	4898.41	4909.54	7652	0	8
2026.02.03	13:45:00	4909.54	4917.38	4898.90	4916.90	8614	0	8
2026.02.03	14:00:00	4916.91	4936.59	4910.08	4924.90	10914	0	9
2026.02.03	14:15:00	4924.96	4925.96	4892.34	4902.48	10860	0	8
2026.02.03	14:30:00	4902.48	4919.42	4900.12	4912.28	9872	0	8
2026.02.03	14:45:00	4912.24	4918.59	4907.05	4913.72	7106	0	8
2026.02.03	15:00:00	4913.74	4931.10	4902.70	4928.79	16419	0	8
2026.02.03	15:15:00	4928.80	4939.34	4917.01	4934.16	18098	0	8
2026.02.03	15:30:00	4934.16	4942.04	4928.66	4941.72	16114	0	8
2026.02.03	15:45:00	4941.72	4951.02	4920.80	4932.86	15872	0	8
2026.02.03	16:00:00	4932.86	4936.90	4917.35	4923.87	16123	0	8
2026.02.03	16:15:00	4923.80	4925.39	4896.44	4924.96	17377	0	8
2026.02.03	16:30:00	4925.19	4929.00	4893.50	4918.24	26309	0	8
2026.02.03	16:45:00	4918.19	4930.31	4909.66	4917.11	31744	0	8
2026.02.03	17:00:00	4917.14	4948.58	4904.61	4936.67	24610	0	8
2026.02.03	17:15:00	4936.67	4943.32	4908.24	4925.23	17940	0	8
2026.02.03	17:30:00	4925.22	4929.09	4907.86	4923.85	14516	0	8
2026.02.03	17:45:00	4923.85	4935.83	4918.40	4935.51	12163	0	8
2026.02.03	18:00:00	4935.53	4946.32	4929.83	4944.20	11414	0	8
2026.02.03	18:15:00	4944.21	4980.62	4941.37	4973.12	15669	0	8
2026.02.03	18:30:00	4973.12	4994.07	4964.26	4981.08	14917	0	8
2026.02.03	18:45:00	4981.09	4983.44	4952.03	4955.64	18723	0	8
2026.02.03	19:00:00	4955.64	4962.66	4923.52	4944.00	30022	0	8
2026.02.03	19:15:00	4944.02	4969.87	4937.16	4948.62	24864	0	8
2026.02.03	19:30:00	4948.65	4964.83	4913.46	4921.98	22942	0	8
2026.02.03	19:45:00	4922.06	4948.13	4907.54	4929.02	17401	0	8
2026.02.03	20:00:00	4929.00	4954.18	4926.22	4943.16	17447	0	8
2026.02.03	20:15:00	4943.17	4948.45	4904.76	4908.76	20070	0	8
2026.02.03	20:30:00	4908.77	4918.41	4883.59	4906.10	20306	0	8
2026.02.03	20:45:00	4905.74	4915.28	4891.39	4908.48	13253	0	8
2026.02.03	21:00:00	4908.48	4918.04	4880.54	4915.93	17027	0	8
2026.02.03	21:15:00	4915.92	4933.67	4914.80	4930.52	13476	0	8
2026.02.03	21:30:00	4930.52	4949.10	4922.38	4940.52	13365	0	8
2026.02.03	21:45:00	4940.52	4942.53	4916.01	4927.23	18852	0	8
2026.02.03	22:00:00	4927.24	4927.36	4902.24	4920.98	15366	0	8
2026.02.03	22:15:00	4920.97	4942.27	4911.94	4939.26	11245	0	8
2026.02.03	22:30:00	4939.25	4956.90	4937.87	4951.65	9934	0	8
2026.02.03	22:45:00	4951.65	4956.73	4932.82	4944.20	17371	0	8
2026.02.03	23:00:00	4944.19	4964.29	4938.34	4958.09	6639	0	8
2026.02.03	23:15:00	4958.09	4958.75	4942.98	4951.05	3926	0	8
2026.02.03	23:30:00	4951.06	4958.42	4935.44	4940.15	5186	0	8
2026.02.03	23:45:00	4940.44	4948.66	4933.88	4946.72	2765	0	11
2026.02.04	01:00:00	4944.76	4972.50	4909.77	4933.11	17572	0	8
2026.02.04	01:15:00	4932.59	4945.66	4920.08	4923.43	9493	0	8
2026.02.04	01:30:00	4923.46	4950.43	4920.38	4948.51	6983	0	8
2026.02.04	01:45:00	4948.51	4955.28	4939.65	4947.54	8768	0	8
2026.02.04	02:00:00	4947.55	4987.78	4946.06	4986.88	13531	0	8
2026.02.04	02:15:00	4986.84	5000.06	4978.28	4981.60	18730	0	8
2026.02.04	02:30:00	4981.60	4994.81	4967.98	4986.85	11995	0	8
2026.02.04	02:45:00	4986.88	5016.13	4986.84	5015.66	10425	0	8
2026.02.04	03:00:00	5016.02	5053.29	4984.96	5051.38	22021	0	8
2026.02.04	03:15:00	5051.37	5053.52	5031.19	5037.24	13405	0	8
2026.02.04	03:30:00	5037.24	5039.32	5010.66	5032.34	13880	0	8
2026.02.04	03:45:00	5032.34	5050.33	5028.18	5046.57	10595	0	8
2026.02.04	04:00:00	5046.56	5065.49	5046.43	5059.84	9979	0	8
2026.02.04	04:15:00	5059.84	5064.96	5052.78	5058.02	7429	0	8
2026.02.04	04:30:00	5057.98	5062.03	5039.06	5060.62	11282	0	8
2026.02.04	04:45:00	5060.63	5061.08	5035.62	5040.44	10138	0	8
2026.02.04	05:00:00	5040.45	5056.49	5036.22	5049.46	9326	0	8
2026.02.04	05:15:00	5049.34	5054.91	5038.98	5051.88	7758	0	8
2026.02.04	05:30:00	5051.90	5072.46	5051.72	5062.67	5759	0	8
2026.02.04	05:45:00	5062.66	5073.64	5060.90	5070.17	3950	0	8
2026.02.04	06:00:00	5070.17	5073.93	5062.79	5072.84	4671	0	8
2026.02.04	06:15:00	5072.81	5074.00	5056.48	5062.16	4974	0	8
2026.02.04	06:30:00	5062.16	5072.97	5060.62	5071.98	4050	0	8
2026.02.04	06:45:00	5071.96	5081.28	5071.33	5080.55	4029	0	8
2026.02.04	07:00:00	5080.51	5083.96	5076.73	5082.98	3603	0	8
2026.02.04	07:15:00	5082.99	5085.26	5078.85	5080.16	4012	0	8
2026.02.04	07:30:00	5080.16	5086.76	5069.42	5081.19	10553	0	8
2026.02.04	07:45:00	5082.05	5090.32	5077.31	5079.52	5892	0	8
2026.02.04	08:00:00	5079.52	5083.18	5055.74	5059.61	9774	0	8
2026.02.04	08:15:00	5059.62	5068.38	5051.22	5054.45	10410	0	8
2026.02.04	08:30:00	5054.46	5071.12	5053.92	5070.31	9570	0	8
2026.02.04	08:45:00	5070.29	5079.92	5067.42	5076.58	9472	0	8
2026.02.04	09:00:00	5076.58	5082.62	5063.17	5063.28	7719	0	8
2026.02.04	09:15:00	5063.26	5089.60	5062.18	5089.36	6449	0	8
2026.02.04	09:30:00	5089.38	5090.41	5067.02	5080.82	7817	0	8
2026.02.04	09:45:00	5080.80	5091.64	5080.38	5085.00	5660	0	8
2026.02.04	10:00:00	5085.00	5091.96	5075.02	5077.53	5739	0	8
2026.02.04	10:15:00	5077.55	5087.59	5076.87	5084.28	4652	0	8
2026.02.04	10:30:00	5084.30	5085.32	5068.94	5079.55	5995	0	8
2026.02.04	10:45:00	5079.55	5085.39	5071.62	5083.72	4907	0	8
2026.02.04	11:00:00	5083.73	5086.92	5067.93	5069.25	9357	0	8
2026.02.04	11:15:00	5069.27	5069.29	5053.24	5056.92	9570	0	8
2026.02.04	11:30:00	5056.92	5065.93	5042.08	5057.47	10483	0	8
2026.02.04	11:45:00	5057.47	5064.29	5047.17	5059.93	9696	0	8
2026.02.04	12:00:00	5059.94	5064.43	5048.08	5053.76	8165	0	8
2026.02.04	12:15:00	5053.82	5056.62	5041.75	5043.48	5688	0	8
2026.02.04	12:30:00	5043.48	5061.62	5043.48	5060.07	7632	0	8
2026.02.04	12:45:00	5060.07	5061.14	5045.52	5048.73	4736	0	8
2026.02.04	13:00:00	5048.73	5053.46	5042.46	5042.48	5098	0	8
2026.02.04	13:15:00	5042.46	5044.09	5013.73	5023.82	11897	0	8
2026.02.04	13:30:00	5023.83	5040.02	5021.96	5032.33	9171	0	8
2026.02.04	13:45:00	5032.34	5050.36	5030.14	5047.59	6631	0	8
2026.02.04	14:00:00	5047.61	5055.38	5037.42	5045.28	7234	0	8
2026.02.04	14:15:00	5045.28	5050.15	5039.85	5047.50	4607	0	8
2026.02.04	14:30:00	5047.50	5063.26	5047.43	5056.00	5945	0	8
2026.02.04	14:45:00	5056.01	5058.12	5036.34	5040.88	5917	0	8
2026.02.04	15:00:00	5040.84	5046.19	5023.35	5029.99	18646	0	8
2026.02.04	15:15:00	5029.97	5054.33	5029.72	5049.18	14894	0	8
2026.02.04	15:30:00	5049.29	5058.96	5033.17	5036.91	11576	0	8
2026.02.04	15:45:00	5036.91	5063.54	5035.39	5053.96	10497	0	8
2026.02.04	16:00:00	5054.00	5058.92	5034.66	5048.00	11993	0	8
2026.02.04	16:15:00	5048.00	5051.30	5028.36	5031.26	13800	0	8
2026.02.04	16:30:00	5031.17	5038.00	4966.70	4996.49	44614	0	8
2026.02.04	16:45:00	4996.52	5017.86	4970.86	4986.85	34520	0	8
2026.02.04	17:00:00	4986.56	5007.87	4972.60	4990.13	31414	0	8
2026.02.04	17:15:00	4990.08	4993.92	4950.18	4958.04	24568	0	8
2026.02.04	17:30:00	4958.04	4962.40	4887.54	4944.52	34231	0	8
2026.02.04	17:45:00	4944.52	4949.88	4910.24	4920.34	24194	0	8
2026.02.04	18:00:00	4920.33	4940.34	4895.45	4932.16	32263	0	8
2026.02.04	18:15:00	4932.26	4936.62	4890.52	4924.32	24158	0	8
